,day,agg_lineitem_unblendedcost,agg_lineitem_usageamount,agg_lineitem_blendedcost,agg_pricing_publicondemandcost,agg_reservation_effectivecost,agg_reservation_amortizedupfrontfeeforbillingperiod,agg_reservation_amortizedupfrontcostforusage,agg_reservation_unusedamortizedupfrontfeeforbillingperiod,agg_reservation_unusednormalizedunitquantity,agg_reservation_recurringfeeforusage,agg_reservation_totalreservednormalizedunits,agg_reservation_unusedquantity,agg_reservation_unusedrecurringfee,agg_savingsplan_unusedamortizedupfrontcommitmentforbillingperiod,agg_savingsplan_totalcommitmenttodate,agg_savingsplan_savingsplaneffectivecost,agg_savingsplan_recurringcommitmentforbillingperiod,agg_savingsplan_amortizedcostforusage,agg_savingsplan_amortizedupfrontcommitmentforbillingperiod,bill_billingentity,bill_payeraccountid,lineitem_lineitemdescription,lineitem_lineitemtype,lineitem_operation,lineitem_usageaccountid,pricing_term,lineitem_usagetype,pricing_unit,pricing_purchaseoption,pricing_offeringclass,product_fromlocation,product_category,product_instancetype,product_instancefamily,product_operatingsystem,product_productfamily,product_productname,product_region,product_tolocation,reservation_endtime,reservation_starttime,reservation_reservationarn,reservation_modificationstatus,reservation_subscriptionid,savingsplan_endtime,savingsplan_starttime,savingsplan_savingsplanarn,savingsplan_region,savingsplan_purchaseterm,savingsplan_purchaseoption,savingsplan_paymentoption,savingsplan_instancetypefamily,reservation_duration,labels
86298,2022-01-02,-1.85959e-05,1.11575177,-1.85959e-05,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 319399118146 and UsageSku : TG3M4CAGBA3NYQBH,SavingsPlanNegation,Invoke,319399118146,OnDemand,Lambda-GB-Second,seconds,,,,,,,,Serverless,AWS Lambda,us-east-1,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86305,2022-01-02,-1.07188e-05,0.6431267099999999,-1.07188e-05,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 854778100511 and UsageSku : JNXN2GCNDMDR7JAF,SavingsPlanNegation,Invoke,8547781120511,OnDemand,SAE1-Lambda-GB-Second,Lambda-GB-Second,,,,,,,,Serverless,AWS Lambda,sa-east-1,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86326,2022-01-02,-2.0000000000000002e-07,1.0,-2.0000000000000002e-07,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 332762850978 and UsageSku : 7TZ969MZND3Z6HD7,SavingsPlanNegation,Invoke,3327628512978,OnDemand,SAE1-Request,Request,,,,,,,,Serverless,AWS Lambda,sa-east-1,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86336,2022-01-02,5.100142673600001,61.29979175,2.8197956699999995,5.100142673600001,,,,,,,,,,,,2.3416520449000005,,0.8898277770619997,,AWS,116462199383,$0.0832 per On Demand Linux t3.large Instance Hour,SavingsPlanCoveredUsage,RunInstances,4436424141126,OnDemand,USW2-BoxUsage:t3.large,Hrs,,,,,t3.large,General purpose,Linux,Compute Instance,Amazon Elastic Compute Cloud,us-west-2,,,,,,,2022-12-06T00:15:59.000Z,2019-12-07T00:16:00.000Z,arn:aws:savingsplans::116462199383:savingsplan/1befbaa5-32d2-4a67-abd1-a9b1b87c0754,Any,3yr,PartialUpfront,Partial Upfront,,,1
86353,2022-01-02,-2.0000000000000002e-07,1.0,-2.0000000000000002e-07,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 112939234846 and UsageSku : 36D3E7396ZKUSWWW,SavingsPlanNegation,Invoke,112939234846,OnDemand,APS1-Request,Requests,,,,,,,,Serverless,AWS Lambda,ap-southeast-1,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86380,2022-01-02,-2.0000000000000002e-07,1.0,-2.0000000000000002e-07,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 955372930047 and UsageSku : 6GFK8TZW8U8G9MUB,SavingsPlanNegation,Invoke,9553729312047,OnDemand,EUW3-Request,Requests,,,,,,,,Serverless,AWS Lambda,eu-west-3,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86410,2022-01-02,-2.0000000000000002e-07,1.0,-2.0000000000000002e-07,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 125569512261 and UsageSku : ZEA64MMVK5QRB5TC,SavingsPlanNegation,Invoke,125569512261,OnDemand,USE2-Request,Request,,,,,,,,Serverless,AWS Lambda,us-east-2,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86429,2022-01-02,1.82292e-05,1.09375,1.82292e-05,1.82292e-05,,,,,,,,,,,,1.64063e-05,,0.0,,AWS,116462199383,AWS Lambda - Total Compute - Asia Pacific (Tokyo),SavingsPlanCoveredUsage,Invoke,1261889265177,OnDemand,APN1-Lambda-GB-Second,seconds,,,,,,,,Serverless,AWS Lambda,ap-northeast-1,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86435,2022-01-02,-4.07522e-05,2.44512711,-4.07522e-05,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 606767420206 and UsageSku : FSYUV9NMNDEXRJ5H,SavingsPlanNegation,Invoke,6126767420206,OnDemand,APN1-Lambda-GB-Second,seconds,,,,,,,,Serverless,AWS Lambda,ap-northeast-1,,,,,,,2024-11-21T04:21:54.000Z,2021-11-22T04:21:55.000Z,arn:aws:savingsplans::116462199383:savingsplan/d7738762-ab10-4d7b-a691-e0f451150131,Any,3yr,NoUpfront,No Upfront,,,1
86442,2022-01-02,-1.26084e-05,0.75650249,-1.26084e-05,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 777131291637 and UsageSku : 67ZV6RMYY72YSRDC,SavingsPlanNegation,Invoke,777131291637,OnDemand,APS1-Lambda-GB-Second,Lambda-GB-Second,,,,,,,,Serverless,AWS Lambda,ap-southeast-1,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86461,2022-01-02,-1.57771e-05,0.94662411,-1.57771e-05,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 773740236073 and UsageSku : 3BYZH4NKJN8TJUQ6,SavingsPlanNegation,Invoke,7737412236073,OnDemand,USE2-Lambda-GB-Second,Lambda-GB-Second,,,,,,,,Serverless,AWS Lambda,us-east-2,,,,,,,2024-11-21T04:21:54.000Z,2021-11-22T04:21:55.000Z,arn:aws:savingsplans::116462199383:savingsplan/d7738762-ab10-4d7b-a691-e0f451150131,Any,3yr,NoUpfront,No Upfront,,,1
86474,2022-01-02,-2.10625e-05,1.26374747,-2.10625e-05,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 159530986425 and UsageSku : 4NX7CSSF3DVPXWBT,SavingsPlanNegation,Invoke,1595312986425,OnDemand,APS2-Lambda-GB-Second,Lambda-GB-Second,,,,,,,,Serverless,AWS Lambda,ap-southeast-2,,,,,,,2024-11-21T04:21:54.000Z,2021-11-22T04:21:55.000Z,arn:aws:savingsplans::116462199383:savingsplan/d7738762-ab10-4d7b-a691-e0f451150131,Any,3yr,NoUpfront,No Upfront,,,1
86514,2022-01-02,-1.17664e-05,0.60287336,-1.17664e-05,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 373819073855 and UsageSku : SWU8SVYB8U6S2RXR,SavingsPlanNegation,Invoke,3738191273855,OnDemand,EUS1-Lambda-GB-Second,seconds,,,,,,,,Serverless,AWS Lambda,eu-south-1,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86515,2022-01-02,2.0000000000000002e-07,1.0,2.0000000000000002e-07,2.0000000000000002e-07,,,,,,,,,,,,2.0000000000000002e-07,,0.0,,AWS,116462199383,AWS Lambda - Total Requests - Asia Pacific (Sydney),SavingsPlanCoveredUsage,Invoke,791246815619,OnDemand,APS2-Request,Request,,,,,,,,Serverless,AWS Lambda,ap-southeast-2,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86551,2022-01-02,-2.0000000000000002e-07,1.0,-2.0000000000000002e-07,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 184704609020 and UsageSku : ZEA64MMVK5QRB5TC,SavingsPlanNegation,Invoke,1847124609020,OnDemand,USE2-Request,Request,,,,,,,,Serverless,AWS Lambda,us-east-2,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86568,2022-01-02,1.31313e-05,0.7878749999999999,1.31313e-05,1.31313e-05,,,,,,,,,,,,1.15818e-05,,0.0,,AWS,116462199383,USD 1.66667E-5 per Second for Lambda-GB-Second in EU (Stockholm),SavingsPlanCoveredUsage,Invoke,2381277550325,OnDemand,EUN1-Lambda-GB-Second,Second,,,,,,,,Serverless,AWS Lambda,eu-north-1,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86571,2022-01-02,2.0000000000000002e-07,1.0,2.0000000000000002e-07,2.0000000000000002e-07,,,,,,,,,,,,2.0000000000000002e-07,,0.0,,AWS,116462199383,AWS Lambda - Total Requests - EU (Frankfurt),SavingsPlanCoveredUsage,Invoke,7357329883126,OnDemand,EUC1-Request,Request,,,,,,,,Serverless,AWS Lambda,eu-central-1,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86576,2022-01-02,-1.44813e-05,0.8688762599999998,-1.44813e-05,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 106441901180 and UsageSku : 3BYZH4NKJN8TJUQ6,SavingsPlanNegation,Invoke,1126441901180,OnDemand,USE2-Lambda-GB-Second,Lambda-GB-Second,,,,,,,,Serverless,AWS Lambda,us-east-2,,,,,,,2024-11-21T04:21:54.000Z,2021-11-22T04:21:55.000Z,arn:aws:savingsplans::116462199383:savingsplan/d7738762-ab10-4d7b-a691-e0f451150131,Any,3yr,NoUpfront,No Upfront,,,1
86595,2022-01-02,0.7656,66.0,0.7564732728000001,0.7656,,,,,,,,,,,,0.3827999999999999,,0.0,,AWS,116462199383,$0.0116 per On Demand Linux t2.micro Instance Hour,SavingsPlanCoveredUsage,RunInstances,5568441259193,OnDemand,BoxUsage:t2.micro,Hrs,,,,,t2.micro,General purpose,Linux,Compute Instance,Amazon Elastic Compute Cloud,us-east-1,,,,,,,2023-05-29T00:26:42.000Z,2020-05-29T00:26:43.000Z,arn:aws:savingsplans::116462199383:savingsplan/b1214fb1-b481-4531-9020-e413797f5b21,Any,3yr,NoUpfront,No Upfront,,,1
86598,2022-01-02,2.0000000000000002e-07,1.0,2.0000000000000002e-07,2.0000000000000002e-07,,,,,,,,,,,,2.0000000000000002e-07,,0.0,,AWS,116462199383,AWS Lambda - Total Requests - South America (Sao Paulo),SavingsPlanCoveredUsage,Invoke,1898652128466,OnDemand,SAE1-Request,Request,,,,,,,,Serverless,AWS Lambda,sa-east-1,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86612,2022-01-02,2.0000000000000002e-07,1.0,2.0000000000000002e-07,2.0000000000000002e-07,,,,,,,,,,,,2.0000000000000002e-07,,0.0,,AWS,116462199383,AWS Lambda - Total Requests - EU (London),SavingsPlanCoveredUsage,Invoke,8312254667090,OnDemand,EUW2-Request,Requests,,,,,,,,Serverless,AWS Lambda,eu-west-2,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86618,2022-01-02,0.0,14.0,0.0,6.719999999999999,3.46270924,,3.46270924,,,0.0,,,,,,,,,,AWS,116462199383,"Linux/UNIX (Amazon VPC), m5.large reserved instance applied",DiscountedUsage,RunInstances,1847233812023,Reserved,APS2-BoxUsage:m5.2xlarge,Hrs,All Upfront,convertible,,,m5.2xlarge,General purpose,Linux,Compute Instance,Amazon Elastic Compute Cloud,ap-southeast-2,,,,arn:aws:ec2:ap-southeast-2:116462199383:reserved-instances/a934ce8e-0bf2-4c32-a342-8f22d53bfe9a,,5889989113.0,,,,,,All Upfront,,,,1
86632,2022-01-02,0.0,16.5,0.0,50.688,25.872,,0.0,,,25.872,,,,,,,,,,AWS,116462199383,"Linux/UNIX (Amazon VPC), m5.large reserved instance applied",DiscountedUsage,RunInstances,3121213811993,Reserved,USW2-BoxUsage:m5.16xlarge,Hrs,No Upfront,convertible,,,m5.16xlarge,General purpose,Linux,Compute Instance,Amazon Elastic Compute Cloud,us-west-2,,,,arn:aws:ec2:us-west-2:301213811993:reserved-instances/9b53dc16-3e86-4ab0-b80d-af712896d44e,,5831225302.0,,,,,,No Upfront,,,,1
86635,2022-01-02,0.0,194.195,0.0,4.4664850000000005,2.238097380000001,,0.0,,,2.238097380000001,,,,,,,,,,AWS,116462199383,"Linux/UNIX (Amazon VPC), t2.xlarge reserved instance applied",DiscountedUsage,RunInstances,5274561228855,Reserved,USW2-BoxUsage:t2.small,Hrs,No Upfront,convertible,,,t2.small,General purpose,Linux,Compute Instance,Amazon Elastic Compute Cloud,us-west-2,,,,arn:aws:ec2:us-west-2:714210581065:reserved-instances/993fcea0-0197-42b2-9f24-201078a403b3,,2788668777.0,,,,,,No Upfront,,,,1
86648,2022-01-02,0.0,52.0,0.0,15.079999999999998,8.39320352,,4.1968035200000005,,,4.1964,,,,,,,,,,AWS,116462199383,"Aurora PostgreSQL, db.r5.large reserved instance applied",DiscountedUsage,CreateDBInstance:0021,457555141583,Reserved,USW2-InstanceUsage:db.r5.large,Hrs,Partial Upfront,standard,,,db.r5.large,Memory optimized,,Database Instance,Amazon Relational Database Service,us-west-2,,,,arn:aws:rds:us-west-2:116462199383:ri:waiverreplacement,,5710224400.0,,,,,,Partial Upfront,,,,1
86667,2022-01-02,2.0000000000000002e-07,1.0,2.0000000000000002e-07,2.0000000000000002e-07,,,,,,,,,,,,2.0000000000000002e-07,,0.0,,AWS,116462199383,AWS Lambda - Total Requests - US West (Oregon),SavingsPlanCoveredUsage,Invoke,1208814657447,OnDemand,USW2-Request,Requests,,,,,,,,Serverless,AWS Lambda,us-west-2,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86669,2022-01-02,-2.0000000000000002e-07,1.0,-2.0000000000000002e-07,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 195426992088 and UsageSku : YY4C5XTAZNQPB6J6,SavingsPlanNegation,Invoke,1954269921288,OnDemand,USW1-Request,Request,,,,,,,,Serverless,AWS Lambda,us-west-1,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86695,2022-01-02,-9.7125e-06,0.58274883,-9.7125e-06,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 022620928015 and UsageSku : 7V27U9PFRJGUDWJ8,SavingsPlanNegation,Invoke,1222620928015,OnDemand,EUW3-Lambda-GB-Second,seconds,,,,,,,,Serverless,AWS Lambda,eu-west-3,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86696,2022-01-02,0.0,11.875833,0.0,0.1235086631999999,0.0556145299999999,,0.0556145299999999,,,0.0,,,,,,,,,,AWS,116462199383,"Linux/UNIX (Amazon VPC), t3.nano reserved instance applied",DiscountedUsage,RunInstances,5289141712435,Reserved,USW2-BoxUsage:t3.micro,Hrs,All Upfront,convertible,,,t3.micro,General purpose,Linux,Compute Instance,Amazon Elastic Compute Cloud,us-west-2,,,,arn:aws:ec2:us-west-2:116462199383:reserved-instances/313fccd8-f41b-44c5-adbf-1f6e541f6864,,2873266701.0,,,,,,All Upfront,,,,1
86700,2022-01-02,2.0000000000000002e-07,1.0,2.0000000000000002e-07,2.0000000000000002e-07,,,,,,,,,,,,2.0000000000000002e-07,,0.0,,AWS,116462199383,AWS Lambda - Total Requests - EU (Ireland),SavingsPlanCoveredUsage,Invoke,6751264232454,OnDemand,EU-Request,Requests,,,,,,,,Serverless,AWS Lambda,eu-west-1,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86704,2022-01-02,0.0,0.5,0.0771428571999999,0.12,0.0695999999999999,,0.0,,,0.0695999999999999,,,,,,,,,,AWS,116462199383,"Linux/UNIX (Amazon VPC), m4.large reserved instance applied",DiscountedUsage,RunInstances,3121213811993,Reserved,EUC1-BoxUsage:m4.xlarge,Hrs,No Upfront,convertible,,,m4.xlarge,General purpose,Linux,Compute Instance,Amazon Elastic Compute Cloud,eu-central-1,,,,arn:aws:ec2:eu-central-1:116462199383:reserved-instances/a5bfc76a-1691-4b7b-974f-84d3e6a15465,,3450032017.0,,,,,,No Upfront,,,,1
86721,2022-01-02,2.0000000000000002e-07,1.0,2.0000000000000002e-07,2.0000000000000002e-07,,,,,,,,,,,,2.0000000000000002e-07,,0.0,,AWS,116462199383,AWS Lambda - Total Requests - Asia Pacific (Singapore),SavingsPlanCoveredUsage,Invoke,173323657974,OnDemand,APS1-Request,Requests,,,,,,,,Serverless,AWS Lambda,ap-southeast-1,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86756,2022-01-02,1.81247e-05,0.877,1.81247e-05,1.81247e-05,,,,,,,,,,,,1.59614e-05,,0.0,,AWS,116462199383,USD2.06667E-5 per seconds for Lambda-GB-Second in Middle East (Bahrain),SavingsPlanCoveredUsage,Invoke,4756712323629,OnDemand,MES1-Lambda-GB-Second,seconds,,,,,,,,Serverless,AWS Lambda,me-south-1,,,,,,,2024-11-21T04:21:54.000Z,2021-11-22T04:21:55.000Z,arn:aws:savingsplans::116462199383:savingsplan/d7738762-ab10-4d7b-a691-e0f451150131,Any,3yr,NoUpfront,No Upfront,,,1
86758,2022-01-02,2.0000000000000002e-07,1.0,2.0000000000000002e-07,2.0000000000000002e-07,,,,,,,,,,,,2.0000000000000002e-07,,0.0,,AWS,116462199383,AWS Lambda - Total Requests - Asia Pacific (Seoul),SavingsPlanCoveredUsage,Invoke,4685712199012,OnDemand,APN2-Request,Requests,,,,,,,,Serverless,AWS Lambda,ap-northeast-2,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86765,2022-01-02,0.0,4.0,0.0,0.1855999999999999,0.0927999999999999,,0.0,,,0.0927999999999999,,,,,,,,,,AWS,116462199383,"Linux/UNIX (Amazon VPC), t2.nano reserved instance applied",DiscountedUsage,RunInstances,2595196812300,Reserved,USW2-BoxUsage:t2.medium,Hrs,No Upfront,convertible,,,t2.medium,General purpose,Linux,Compute Instance,Amazon Elastic Compute Cloud,us-west-2,,,,arn:aws:ec2:us-west-2:116462199383:reserved-instances/2af89875-0c81-40cc-90d0-1dfba4779f26,,2800200825.0,,,,,,No Upfront,,,,1
86769,2022-01-02,2.0000000000000002e-07,1.0,2.0000000000000002e-07,2.0000000000000002e-07,,,,,,,,,,,,2.0000000000000002e-07,,0.0,,AWS,116462199383,AWS Lambda - Total Requests - EU (London),SavingsPlanCoveredUsage,Invoke,4459486445212,OnDemand,EUW2-Request,Requests,,,,,,,,Serverless,AWS Lambda,eu-west-2,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86783,2022-01-02,1.77355e-05,1.064125,1.77355e-05,1.77355e-05,,,,,,,,,,,,1.59619e-05,,0.0,,AWS,116462199383,USD 0.0000166667per Lambda-GB-Second for Lambda-GB-Second in Asia Pacific (Osaka),SavingsPlanCoveredUsage,Invoke,1357393526127,OnDemand,APN3-Lambda-GB-Second,Lambda-GB-Second,,,,,,,,Serverless,AWS Lambda,ap-northeast-3,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86790,2022-01-02,0.0,0.75,0.0,3.7440000000000007,1.6416000000000002,,0.0,,,1.6416000000000002,,,,,,,,,,AWS,116462199383,"Linux/UNIX (Amazon VPC), i3.large reserved instance applied",DiscountedUsage,RunInstances,3121213811993,Reserved,USE2-BoxUsage:i3.16xlarge,Hrs,No Upfront,standard,,,i3.16xlarge,Storage optimized,Linux,Compute Instance,Amazon Elastic Compute Cloud,us-east-2,,,,arn:aws:ec2:us-east-2:301213811993:reserved-instances/1d632340-e7d1-4fcc-818e-626bb21986b9,,2786073890.0,,,,,,No Upfront,,,,1
86830,2022-01-02,1.53396e-05,0.920375,1.53396e-05,1.53396e-05,,,,,,,,,,,,1.38056e-05,,0.0,,AWS,116462199383,AWS Lambda - Total Compute - Asia Pacific (Tokyo),SavingsPlanCoveredUsage,Invoke,1891812818385,OnDemand,APN1-Lambda-GB-Second,seconds,,,,,,,,Serverless,AWS Lambda,ap-northeast-1,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86836,2022-01-02,-1.84188e-05,1.10512579,-1.84188e-05,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 402952244061 and UsageSku : JNXN2GCNDMDR7JAF,SavingsPlanNegation,Invoke,4122952244061,OnDemand,SAE1-Lambda-GB-Second,Lambda-GB-Second,,,,,,,,Serverless,AWS Lambda,sa-east-1,,,,,,,2024-11-21T04:21:54.000Z,2021-11-22T04:21:55.000Z,arn:aws:savingsplans::116462199383:savingsplan/d7738762-ab10-4d7b-a691-e0f451150131,Any,3yr,NoUpfront,No Upfront,,,1
86864,2022-01-02,-1.70396e-05,1.02237396,-1.70396e-05,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 917737326509 and UsageSku : HQWXQQHHTTTVSUH2,SavingsPlanNegation,Invoke,9177373265129,OnDemand,APN3-Lambda-GB-Second,Lambda-GB-Second,,,,,,,,Serverless,AWS Lambda,ap-northeast-3,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86873,2022-01-02,-2.0000000000000002e-07,1.0,-2.0000000000000002e-07,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 517146698156 and UsageSku : NFXH9EUGP7BUPE4A,SavingsPlanNegation,Invoke,517146698156,OnDemand,APN2-Request,Requests,,,,,,,,Serverless,AWS Lambda,ap-northeast-2,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86882,2022-01-02,-2.0000000000000002e-07,1.0,-2.0000000000000002e-07,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 752892638502 and UsageSku : XM5KDGVKY9KYJWCG,SavingsPlanNegation,Invoke,7528926385122,OnDemand,CAN1-Request,Request,,,,,,,,Serverless,AWS Lambda,ca-central-1,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86883,2022-01-02,-2.0000000000000002e-07,1.0,-2.0000000000000002e-07,0.0,,,,,,,,,,,,,,,,AWS,116462199383,SavingsPlanNegation used by AccountId : 180120100565 and UsageSku : YY4C5XTAZNQPB6J6,SavingsPlanNegation,Invoke,1812120100565,OnDemand,USW1-Request,Request,,,,,,,,Serverless,AWS Lambda,us-west-1,,,,,,,2024-11-23T22:25:34.000Z,2021-11-24T22:25:35.000Z,arn:aws:savingsplans::116462199383:savingsplan/17e04504-aaf4-44fa-a436-98e562675772,Any,3yr,NoUpfront,No Upfront,,,1
86904,2022-01-02,0.0,22.0,0.0,6.38,4.18,,0.0,,,4.18,,,,,,,,,,AWS,116462199383,"Aurora MySQL, db.r5.large reserved instance applied",DiscountedUsage,CreateDBInstance:0016,9623726112737,Reserved,USW2-InstanceUsage:db.r5.large,Hrs,No Upfront,standard,,,db.r5.large,Memory optimized,,Database Instance,Amazon Relational Database Service,us-west-2,,,,arn:aws:rds:us-west-2:116462199383:ri:ri-2021-02-20-04-43-37-370,,5314930032.0,,,,,,No Upfront,,,,1
